reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_label,sentiment_score,sentiment_rating,sentiment_numeric,rating_numeric,wordCount,uppercaseCharCount,specialCharCount
6dad9e20-6fe3-4f36-a4b1-2c3119ff9f85,Erwin Erwin,https://play-lh.googleusercontent.com/a/ACg8ocIDg3-EPqyg-QjbaUL5sXtw9GJKAruDTnCQ0F5xzeMXuC5Ixg=mo,mantap,5,0,6.8.0,2024-09-17 09:50:29,,,6.8.0,negative,0.3452088534832001,positive,2,0,1,0,0
7bddd907-b235-4da4-8abc-ba08a9e4ed34,Melia Lia,https://play-lh.googleusercontent.com/a-/ALV-UjWzjvGN5kj4gFlKszcjGs-Z9JUZ52iPPqrdYkl-8v6vwybSq8u5Tg,good,5,0,6.8.0,2024-09-17 09:12:36,,,6.8.0,neutral,0.36056822538375854,positive,1,0,1,0,0
0c7bc62e-b026-48b9-bd6c-f348acf3e5cc,Rahma Yusuf,https://play-lh.googleusercontent.com/a/ACg8ocK1f28gm_XKinCW47hlX4NbtHUKSWiWr3kRTQcuW5vkFFZwaA=mo,sangar membantu,5,0,6.8.0,2024-09-17 05:11:36,,,6.8.0,neutral,0.38598373532295227,positive,1,0,2,0,0
38e45a47-284f-4b7f-b9c1-fc54b8aabe69,Ucing Lucuu,https://play-lh.googleusercontent.com/a-/ALV-UjUskuOwPy3otYBlYUMoP-foGHyJbC7IZZgMHUIN2Ux6fJcBkhc,"ini aplikasi overclaim, obat saya tidak dikirim-kirim padahal di aplikasi bilang max 1 jam!!!!, chat cs nya gaada ngebantu sama sekali orang sudah mau mati tapi tidak diantar"" akhirnya terpaksa beli di apotik!!! dasar penipuan",1,0,,2024-09-17 03:36:00,"Alo, Ucing Lucuu! Mohon maaf atas ketidaknyamanannya. Untuk dapat kami bantu lebih lanjut terkait kendala yang kamu alami, silakan hubungi Customer Service kami melalui WhatsApp dinomor 081288880256 atau email support@alodokter.com.",2024-09-19 06:32:50,,negative,0.3370878994464874,negative,2,2,45,0,11
e08d4c8c-f98f-49cc-ae6a-55194c05dd03,Asep Kusuma,https://play-lh.googleusercontent.com/a-/ALV-UjW3FK5Af9GKbIzp3yg206c2Vnf4oULcc-luAx9gmmAHCxar6VSV,bagus sangat bermanfaat,5,0,6.8.0,2024-09-17 02:58:52,,,6.8.0,negative,0.34644854068756104,positive,2,0,3,0,0
87ef639f-10e3-4080-a64b-c0b915792012,Bunda Aqila,https://play-lh.googleusercontent.com/a/ACg8ocL3fu1RuZfUCkGXStOI9KRfXy1qMe5nqNCZodZf_gw_CaWdGQ=mo,puas...dokter nya ramah dan cpt respon,5,0,6.8.0,2024-09-17 02:50:52,,,6.8.0,neutral,0.33631184697151184,positive,1,0,8,0,3
40ef954a-5c4a-4e07-9951-51d893a136d7,Doris Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjWaqFm_r767sPO3dD0311cIiRgVe4t_kmX38U6dy5NZuLtJdmfH,baik dan banyak info juga,4,0,6.8.0,2024-09-17 01:34:27,,,6.8.0,positive,0.35797274112701416,positive,0,0,5,0,0
f74a7a3d-3e4f-4b20-98ec-6f5efb23acb5,Ulfa Pribadi,https://play-lh.googleusercontent.com/a-/ALV-UjWHy-jr8KYx8fRbjB1ADh2KfQbgT-SvpAIJy_OfxWXD_dRufcV3,"sudah bayar tapi dokternya gak merespon,gak ada solusi.terus bagaimana?? kecewa si,soalnya juga sedang online dokternya.",3,1,6.8.0,2024-09-17 01:32:46,,,6.8.0,neutral,0.34206822514533997,neutral,1,1,22,0,6
edb3e850-7294-4203-9bee-5d4d0bdf2afb,Nur Marsiana,https://play-lh.googleusercontent.com/a/ACg8ocJDVTKda1SBDgASbX9bETFe0ZW2R3HB2u2jleuoPTc4woS6cA=mo,"alhamdulillah penjelasannya cukup membantu buat saya, walaupun yg sya tanya seharus n'y ke dokter tht tpi terimakasih banyak ya bu atas informasi dan arahan n'y good job sehat selalu bu dokter ",5,1,6.8.0,2024-09-16 23:04:30,,,6.8.0,neutral,0.34399986267089844,positive,1,0,36,0,3
3c48e1d4-85af-4227-8c3e-d20a2531ee7c,Kasmawati Sibali,https://play-lh.googleusercontent.com/a/ACg8ocLm4HBCVHToN5kx575G5-CN72722okI_53Qht91vfcPFukipQ=mo,baik,5,0,,2024-09-16 17:49:56,,,,negative,0.3372840881347656,positive,2,0,1,0,0
06a4ed86-3c0d-4fc4-b100-25885218a291,Desi Ulandari,https://play-lh.googleusercontent.com/a-/ALV-UjVo7_93X_sj3qKwrAHAapTSIMQQunn_htoWGM-gBS7c3C_93xux,sangat membantu,5,0,6.8.0,2024-09-16 16:36:27,,,6.8.0,negative,0.3568241596221924,positive,2,0,2,0,0
24b71016-b9c5-41c9-ac8a-0f005864c50b,Herry Herry,https://play-lh.googleusercontent.com/a/ACg8ocISDwIfayY7U6jG1XYsrZeErgmG2W0y3voQYKVZ252CPMRNOA=mo,halo dok mau nanya apakah kalau telat haid kisaran 2 apa 3 mingguan tapi belum d tespek apa boleh berhubungan intim dok takut ngaruh gmana gtu dok mohon arahan nya,5,0,,2024-09-16 16:09:50,,,,negative,0.34453174471855164,positive,2,0,30,0,0
f1169042-b6c8-4c27-9684-96f505ac49f0,Lely Oppo,https://play-lh.googleusercontent.com/a-/ALV-UjU5IdysQY4Okv75MgGy6yEj7-_CcVUfC2ubhpYhWv8IMR5jXYfI,terimakasih dokter cantik. dokter rama aku suka.,5,0,6.8.0,2024-09-16 16:05:49,,,6.8.0,neutral,0.3505207598209381,positive,1,0,9,0,2
a5b2a55b-7f58-4ca9-8d25-3fdbb62d5478,Supartin Partin,https://play-lh.googleusercontent.com/a-/ALV-UjVRL0bWRu7J_y5_fpRYqjdU2cdZZB0U75kqJ-m4WB5WEulc1vr1,assalamualikum kenapa saya sudah donlod aplikasi alodokter katanya tidak menerima akses saya,2,0,,2024-09-16 13:26:51,"Alo, Supartin Partin! Mohon maaf atas ketidaknyamanannya. Untuk dapat kami bantu lebih lanjut terkait kendala yang kamu alami, silakan hubungi Customer Service kami melalui WhatsApp dinomor 081288880256 atau email support@alodokter.com.",2024-09-19 06:32:33,,neutral,0.3480307459831238,negative,1,2,12,0,0
6cc8bcd3-3cce-49e7-a970-9c9a689d9771,Copet Gaming,https://play-lh.googleusercontent.com/a/ACg8ocL25DiOgGVRPxY0DXNSmIFfmYJaxI_3fO1ZM9yvOZVjmIgj1g=mo,responsif ,5,0,6.8.0,2024-09-16 06:26:41,,,6.8.0,neutral,0.358842134475708,positive,1,0,1,0,0
9688e1f7-dd48-41c3-ba15-6023e805f6b1,Cindy Oktianda,https://play-lh.googleusercontent.com/a-/ALV-UjUO6LRJLzJOx8JBjWvazHlQr-Akt1Qg7JSG_G-bDRuGe-hswUwh,"terimakasih penjelasan nya bu dokter, sehat trs & sukses trs buat ibu dokter ya",5,0,6.8.0,2024-09-15 18:18:18,,,6.8.0,neutral,0.3453601002693176,positive,1,0,15,0,2
90675084-e5a1-40db-8b21-fadffe86c46b,Yono Cemplon,https://play-lh.googleusercontent.com/a/ACg8ocKsWalxX-J35-er2-usXwAlYlsEtb531VeQvTO9-PXOAS3LHA=mo,respon kurang cepat,1,0,6.8.0,2024-09-15 16:43:47,"Alo, Yono Cemplon! Mohon maaf atas ketidaknyamanannya. Untuk dapat kami bantu lebih lanjut terkait kendala yang kamu alami, silakan hubungi Customer Service kami melalui WhatsApp dinomor 081288880256 atau email support@alodokter.com.",2024-09-19 06:30:48,6.8.0,neutral,0.35633689165115356,negative,1,2,3,0,0
42f5ea25-9f2c-4d24-b32e-2fb7a0a550e9,ion Harlion,https://play-lh.googleusercontent.com/a-/ALV-UjVN7h42rYnvU9_c-8Y7bLyog__EXwhb8MpCTfkYCVEXnd_74S2C,"alodokter tempat berobat dan konsultasi secara online ,selalu dipercaya sebagaimana berobat di rumah sakit",5,0,6.8.0,2024-09-15 15:49:48,,,6.8.0,positive,0.3633560240268707,positive,0,0,15,0,1
fbb045ac-8d8f-47a2-8184-da148a42fb45,Murti Murti,https://play-lh.googleusercontent.com/a/ACg8ocIcw9Pe485nydeF5Ke6YLCVdFSk7zflGNlG8NzqazSAITFlnA=mo,bagus bngt saranya cocok untuk ibu hamil trima kasih dokter,5,0,6.8.0,2024-09-15 13:21:20,,,6.8.0,positive,0.3423808813095093,positive,0,0,10,0,0
b049bcb5-b4ac-4abd-bd43-67c2901f3ab4,Fadil Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocIZH3u8MI6xENplviIKQ4RwxbqphMXQLIJM2OWI9nI_xNpYOA=mo,responnya cepat dan mudah dimengerti,5,0,6.8.0,2024-09-15 05:39:29,,,6.8.0,neutral,0.34980517625808716,positive,1,0,5,0,0
2a1490fe-11d7-4a9a-926b-543edfa0a30a,Hardiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjWUCF-EY4zfEl0uxLQDjOQZYinTuAXNseWdxo3d4emi20aigh8H,respon dokter lama. kebanyakan pertanyaan nya template. ga real seperti konsultasi dokter dan pasien. pertanyaan sdh dijawab ketika membalas nya lama. not recomended. untungnya pake admedika. kalo pembayaran pribadi pasti sangat merugikan,1,1,6.8.0,2024-09-15 04:00:25,"Alo, Hardiansyah! Mohon maaf atas ketidaknyamanannya. Untuk dapat kami bantu lebih lanjut terkait kendala yang kamu alami, silakan hubungi Customer Service kami melalui WhatsApp dinomor 081288880256 atau email support@alodokter.com.",2024-09-19 06:30:26,6.8.0,negative,0.3350713849067688,negative,2,2,38,0,6
743f9d50-e506-451d-ba32-d6317cb358e8,komang andy,https://play-lh.googleusercontent.com/a-/ALV-UjUQzfXz8hSJ5YsdqWBWTebQ4v97--O0S3wjoup8deOJDg_fJ78,respon sangat cepat,5,0,6.8.0,2024-09-14 23:57:12,,,6.8.0,neutral,0.3576468229293823,positive,1,0,3,0,0
52942a2f-10b3-4080-9bd7-126fef3b853b,Edgar Anthonie,https://play-lh.googleusercontent.com/a-/ALV-UjWWoVqPFdAGnD7-rSeSqrvRj2jp54VIKsCIonbBRovMwZikP8lzcg,good,5,0,6.8.0,2024-09-14 13:40:16,,,6.8.0,neutral,0.36056822538375854,positive,1,0,1,0,0
d285ad0b-d840-4c87-8e66-79bf0f789f75,Rina Suryani,https://play-lh.googleusercontent.com/a/ACg8ocIqPXvd2eUK7Jp3keVYhKn-qV6GMQ4f-_egM20Naj7t0bj9bQ=mo,dokternya ramah,5,0,6.8.0,2024-09-14 10:57:26,,,6.8.0,negative,0.35160040855407715,positive,2,0,2,0,0
2d54cb50-32e2-4abe-aedd-9cdd657a8425,Zulfa Tunni'mah,https://play-lh.googleusercontent.com/a-/ALV-UjVC2uZe8GDnBWOl6pLsg1dbZ8_b2rqTRs6PfdHdb4Gohbawt1nL,sangat membantu dan memudahkan,5,0,6.8.0,2024-09-14 09:50:21,,,6.8.0,positive,0.33471211791038513,positive,0,0,4,0,0
068b8fe0-5183-48a6-90e0-9a03beba570a,Rosemery arifa,https://play-lh.googleusercontent.com/a/ACg8ocI3FW2iAQ1drc3__rhPosNmf-0u5Nf33rXH95SnimYdRq7dUQ=mo,dokter yang ramah baik dan menjelaskan secara detail dan sangat jelas,5,0,,2024-09-14 09:33:52,,,,positive,0.346055805683136,positive,0,0,11,0,0
21163022-7b15-467a-996f-60e6ab736706,Milandaa,https://play-lh.googleusercontent.com/a-/ALV-UjVgCkCO0DpVsK_lx1goK1LHHAGMi_fY5zvbaFd5AdLRwvfiVwA4,"blm tau se worth it apa, soalnya baru nyoba dann daftar masuk apk nya aja susahh bangettt mau no otp nya kaga kekirim"" udh nyoba ampe 5x",2,0,6.8.0,2024-09-14 08:19:59,"Alo, Milandaa! Mohon maaf atas ketidaknyamanannya. Untuk dapat kami bantu lebih lanjut terkait kendala yang kamu alami, silakan hubungi Customer Service kami melalui WhatsApp dinomor 081288880256 atau email support@alodokter.com",2024-09-19 06:29:30,6.8.0,positive,0.337638795375824,negative,0,2,29,0,2
40972b21-94ec-41d7-9665-1e536fac3afc,Yaya Assegaf,https://play-lh.googleusercontent.com/a-/ALV-UjUEiVXeLOGV1drcoup6mtkwFa3ZYGwPPEI09vMP-9NW5iQrHLw,"dokter yg bijaksana, puas curhatnya",5,0,6.8.0,2024-09-14 04:53:58,,,6.8.0,negative,0.3415586054325104,positive,2,0,6,0,1
